Domain,FirstIndexed,LastIndexed,SalesRevenue,SpendDate,SpendSum,CompanyName,Vertical,State,Country,ARank,QRank
preferredcg.com,1405296000000,1690614000000,0,1690614000000,0,Preferred Construction Group,Business And Industrial,MI,US,35562255,-1
unicoconnect.com,1389481200000,1690614000000,0,1394500080000,0,Copright Unico Connect LLP,Technology And Computing,16,IN,16595111,-1
unicoconnect.com,1389481200000,1690614000000,0,1477444080000,119,Copright Unico Connect LLP,Technology And Computing,16,IN,16595111,-1
unicoconnect.com,1389481200000,1690614000000,0,1581124080000,31,Copright Unico Connect LLP,Technology And Computing,16,IN,16595111,-1
unicoconnect.com,1389481200000,1690614000000,0,1617412080000,148,Copright Unico Connect LLP,Technology And Computing,16,IN,16595111,-1
unicoconnect.com,1389481200000,1690614000000,0,1684804080000,522,Copright Unico Connect LLP,Technology And Computing,16,IN,16595111,-1
unicoconnect.com,1389481200000,1690614000000,0,1690614000000,1063,Copright Unico Connect LLP,Technology And Computing,16,IN,16595111,-1
2ndchancefororg.wordpress.com,1690887294314,0,0,0,0,,,,,0,0
limitless-potential.org,1477522800000,1690614000000,0,1481074320000,0,,Health And Fitness,IA,US,54966309,-1
limitless-potential.org,1477522800000,1690614000000,0,1690614000000,0,,Health And Fitness,IA,US,54966309,-1
grantlandusa.com,1632207600000,1690873200000,0,1633185360000,0,,,,,100000001,0
grantlandusa.com,1632207600000,1690873200000,0,1690873200000,0,,,,,100000001,0
alpha1autosales.com,1630047600000,1689577200000,0,1631039760000,0,,,,,100000001,0
alpha1autosales.com,1630047600000,1689577200000,0,1672511760000,498,,,,,100000001,0
alpha1autosales.com,1630047600000,1689577200000,0,1689577200000,498,,,,,100000001,0
ecopod.us,1479855600000,1690441200000,0,1483365360000,0,Environmental Solutions Group,Business And Industrial,FL,US,11641395,-1
ecopod.us,1479855600000,1690441200000,0,1664805360000,22,Environmental Solutions Group,Business And Industrial,FL,US,11641395,-1
ecopod.us,1479855600000,1690441200000,0,1690441200000,0,Environmental Solutions Group,Business And Industrial,FL,US,11641395,-1
nwpropertyinvestmentsllc.com,1448319600000,1688108400000,0,1452316080000,0,Roddy Offers Buys Houses,Business And Industrial,Washington,US,49900310,-1
nwpropertyinvestmentsllc.com,1448319600000,1688108400000,0,1587100080000,117,Roddy Offers Buys Houses,Business And Industrial,Washington,US,49900310,-1
nwpropertyinvestmentsllc.com,1448319600000,1688108400000,0,1688108400000,117,Roddy Offers Buys Houses,Business And Industrial,Washington,US,49900310,-1
provisionretirement.com,1434585600000,1690614000000,0,1438852740000,9,Provision Retirement,Finance,TX,US,60191564,-1
provisionretirement.com,1434585600000,1690614000000,0,1578820740000,40,Provision Retirement,Finance,TX,US,60191564,-1
provisionretirement.com,1434585600000,1690614000000,0,1692868740000,0,Provision Retirement,Finance,TX,US,60191564,-1
provisionretirement.com,1434585600000,1690614000000,0,1690614000000,40,Provision Retirement,Finance,TX,US,60191564,-1
myangelscare.com,1362056400000,1688022000000,0,1367489160000,0,Angel&039s Care and Learning Center,Law, Govt And Politics,,US,24758499,-1
myangelscare.com,1362056400000,1688022000000,0,1533377160000,202,Angel&039s Care and Learning Center,Law, Govt And Politics,,US,24758499,-1
myangelscare.com,1362056400000,1688022000000,0,1657793160000,31,Angel&039s Care and Learning Center,Law, Govt And Politics,,US,24758499,-1
myangelscare.com,1362056400000,1688022000000,0,1668161160000,68,Angel&039s Care and Learning Center,Law, Govt And Politics,,US,24758499,-1
myangelscare.com,1362056400000,1688022000000,0,1688022000000,68,Angel&039s Care and Learning Center,Law, Govt And Politics,,US,24758499,-1
lorebrooklyn.com,1627196400000,1689404400000,0,1628233200000,0,LORE,Art And Entertainment,NY,US,17117114,-1
lorebrooklyn.com,1627196400000,1689404400000,0,1643785200000,467,LORE,Art And Entertainment,NY,US,17117114,-1
lorebrooklyn.com,1627196400000,1689404400000,0,1654153200000,523,LORE,Art And Entertainment,NY,US,17117114,-1
lorebrooklyn.com,1627196400000,1689404400000,0,1685257200000,624,LORE,Art And Entertainment,NY,US,17117114,-1
lorebrooklyn.com,1627196400000,1689404400000,0,1689404400000,624,LORE,Art And Entertainment,NY,US,17117114,-1
stephensbros.com,1447196400000,1690614000000,6627,1451253360000,203,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1487541360000,234,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1539381360000,31,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1580853360000,51,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1606773360000,65,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1632693360000,164,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1668981360000,34,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1679349360000,50,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1694901360000,0,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
stephensbros.com,1447196400000,1690614000000,6627,1690614000000,50,Stephens Bros Tax Service,Business And Industrial,NJ,US,42187661,-1
emmanuelgreene.com,1290931200000,1690527600000,0,1297591140000,0,,Technology And Computing,,,23446428,-1
emmanuelgreene.com,1290931200000,1690527600000,0,1484215140000,163,,Technology And Computing,,,23446428,-1
emmanuelgreene.com,1290931200000,1690527600000,0,1515319140000,299,,Technology And Computing,,,23446428,-1
emmanuelgreene.com,1290931200000,1690527600000,0,1690527600000,299,,Technology And Computing,,,23446428,-1
cerratos-welding-llc.business.site,1690887300470,0,0,0,0,,,,,0,0
mtpleasantwashandwax.com,1501369200000,1688022000000,0,1504480080000,0,,Technology And Computing,SC,US,34817110,-1
mtpleasantwashandwax.com,1501369200000,1688022000000,0,1688022000000,0,,Technology And Computing,SC,US,34817110,-1
alexpucher.com,1434841200000,1689544800000,0,1439086260000,0,,Science,,,11008501,-1
alexpucher.com,1434841200000,1689544800000,0,1689544800000,0,,Science,,,11008501,-1
yourautobuses.com,1644048000000,1689231600000,0,1644801060000,0,,,,,100000001,0
yourautobuses.com,1644048000000,1689231600000,0,1689231600000,0,,,,,100000001,0
desmoinesbreakerz.com,1655794800000,1690354800000,22379,1656370800000,16,,,,,33221397,0
desmoinesbreakerz.com,1655794800000,1690354800000,22379,1666738800000,63,,,,,33221397,0
desmoinesbreakerz.com,1655794800000,1690354800000,22379,1677106800000,249,,,,,33221397,0
desmoinesbreakerz.com,1655794800000,1690354800000,22379,1687474800000,350,,,,,33221397,0
desmoinesbreakerz.com,1655794800000,1690354800000,22379,1692658800000,0,,,,,33221397,0
desmoinesbreakerz.com,1655794800000,1690354800000,22379,1690354800000,350,,,,,33221397,0
donahuejg.com,1422399600000,1690354800000,0,1426865520000,0,,Society,,,100000001,-1
donahuejg.com,1422399600000,1690354800000,0,1690354800000,0,,Society,,,100000001,-1
whatthefog.org,1642752000000,1677139200000,0,1643325120000,0,,,,,100000001,0
whatthefog.org,1642752000000,1677139200000,0,1677139200000,0,,,,,100000001,0
arcfabindustry.com,1647241200000,1689750000000,0,1647949680000,0,,,,,100000001,0
arcfabindustry.com,1647241200000,1689750000000,0,1689750000000,0,,,,,100000001,0
artfactory.com,1043362800000,1690700400000,45923,1054151760000,0,Scottsdale Art Factory,Art And Entertainment,AZ,US,499586,105042
artfactory.com,1043362800000,1690700400000,45923,1525895760000,61,Scottsdale Art Factory,Art And Entertainment,AZ,US,499586,105042
artfactory.com,1043362800000,1690700400000,45923,1541447760000,70,Scottsdale Art Factory,Art And Entertainment,AZ,US,499586,105042
artfactory.com,1043362800000,1690700400000,45923,1619207760000,40,Scottsdale Art Factory,Art And Entertainment,AZ,US,499586,105042
artfactory.com,1043362800000,1690700400000,45923,1690700400000,40,Scottsdale Art Factory,Art And Entertainment,AZ,US,499586,105042
kioxia.com,1566774000000,1690786800000,0,1568840880000,0,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1574024880000,3537,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1579208880000,4103,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1594760880000,5731,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1605128880000,7898,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1610312880000,8481,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1620680880000,8681,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1631048880000,8998,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1636232880000,10164,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1641416880000,10631,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1662152880000,9464,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1667336880000,8978,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1677704880000,7078,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1688072880000,5078,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
kioxia.com,1566774000000,1690786800000,0,1690786800000,7078,KIOXIA Corporation,Technology And Computing,,DE,35039,622616
lewisfarmsohio.com,1618902000000,1687676400000,22379,1620048240000,0,,,,,100000001,0
lewisfarmsohio.com,1618902000000,1687676400000,22379,1666704240000,16,,,,,100000001,0
lewisfarmsohio.com,1618902000000,1687676400000,22379,1682256240000,350,,,,,100000001,0
lewisfarmsohio.com,1618902000000,1687676400000,22379,1687676400000,350,,,,,100000001,0
dhillontechnologies.net,1432594800000,1690527600000,0,1436893680000,0,,Business And Industrial,NY,US,89306202,-1
dhillontechnologies.net,1432594800000,1690527600000,0,1690527600000,0,,Business And Industrial,NY,US,89306202,-1
trapeziummanagement.com,1652857200000,1688886000000,0,1653457680000,0,,,,,100000001,0
trapeziummanagement.com,1652857200000,1688886000000,0,1688886000000,0,,,,,100000001,0
timberlinesouth.com,1379286000000,1688886000000,0,1384446000000,0,,,UT,US,100000001,-1
timberlinesouth.com,1379286000000,1688886000000,0,1688886000000,0,,,UT,US,100000001,-1
angeley.org,1537830000000,1689577200000,0,1540359120000,0,,Business And Industrial,,,100000001,-1
angeley.org,1537830000000,1689577200000,0,1689577200000,0,,Business And Industrial,,,100000001,-1
retreat-greenlake.com,1517094000000,1689404400000,41432,1519965840000,0,,Business And Industrial,WA,US,26742506,-1
retreat-greenlake.com,1517094000000,1689404400000,41432,1530333840000,16,,Business And Industrial,WA,US,26742506,-1
retreat-greenlake.com,1517094000000,1689404400000,41432,1556253840000,36,,Business And Industrial,WA,US,26742506,-1
retreat-greenlake.com,1517094000000,1689404400000,41432,1602909840000,50,,Business And Industrial,WA,US,26742506,-1
retreat-greenlake.com,1517094000000,1689404400000,41432,1613277840000,66,,Business And Industrial,WA,US,26742506,-1
retreat-greenlake.com,1517094000000,1689404400000,41432,1689404400000,400,,Business And Industrial,WA,US,26742506,-1
imvets.com,1351580400000,1690873200000,0,1357235280000,0,Southern Colorado Veterinary Internal Medicine,Health And Fitness,CO,US,1903845,-1
imvets.com,1351580400000,1690873200000,0,1409075280000,117,Southern Colorado Veterinary Internal Medicine,Health And Fitness,CO,US,1903845,-1
imvets.com,1351580400000,1690873200000,0,1455731280000,31,Southern Colorado Veterinary Internal Medicine,Health And Fitness,CO,US,1903845,-1
imvets.com,1351580400000,1690873200000,0,1497203280000,68,Southern Colorado Veterinary Internal Medicine,Health And Fitness,CO,US,1903845,-1
imvets.com,1351580400000,1690873200000,0,1559411280000,57,Southern Colorado Veterinary Internal Medicine,Health And Fitness,CO,US,1903845,-1
imvets.com,1351580400000,1690873200000,0,1690873200000,57,Southern Colorado Veterinary Internal Medicine,Health And Fitness,CO,US,1903845,-1
glocreative.com,1377241200000,1690786800000,0,1382466960000,0,Glo Creative Inc,Business And Industrial,FL,US,15905724,-1
glocreative.com,1377241200000,1690786800000,0,1690786800000,0,Glo Creative Inc,Business And Industrial,FL,US,15905724,-1
wealthassistants.com,1179007200000,1690786800000,230037,1187536860000,0,Wealth Assistants LLC,Business And Industrial,FL,US,12802999,-1
wealthassistants.com,1179007200000,1690786800000,230037,1659280860000,307,Wealth Assistants LLC,Business And Industrial,FL,US,12802999,-1
wealthassistants.com,1179007200000,1690786800000,230037,1669648860000,332,Wealth Assistants LLC,Business And Industrial,FL,US,12802999,-1
wealthassistants.com,1179007200000,1690786800000,230037,1680016860000,287,Wealth Assistants LLC,Business And Industrial,FL,US,12802999,-1
wealthassistants.com,1179007200000,1690786800000,230037,1690384860000,1760,Wealth Assistants LLC,Business And Industrial,FL,US,12802999,-1
wealthassistants.com,1179007200000,1690786800000,230037,1690786800000,4069,Wealth Assistants LLC,Business And Industrial,FL,US,12802999,-1
ibanezdeanmarketing.com,1581148800000,1687330800000,0,1582918500000,0,,,,,100000001,0
ibanezdeanmarketing.com,1581148800000,1687330800000,0,1629574500000,73,,,,,100000001,0
ibanezdeanmarketing.com,1581148800000,1687330800000,0,1639942500000,31,,,,,100000001,0
ibanezdeanmarketing.com,1581148800000,1687330800000,0,1687330800000,0,,,,,100000001,0
oceaniainc.net,1543791600000,1688108400000,0,1546196880000,31,,Business And Industrial,NV,US,100000001,-1
oceaniainc.net,1543791600000,1688108400000,0,1561748880000,240,,Business And Industrial,NV,US,100000001,-1
oceaniainc.net,1543791600000,1688108400000,0,1566932880000,0,,Business And Industrial,NV,US,100000001,-1
oceaniainc.net,1543791600000,1688108400000,0,1577300880000,80,,Business And Industrial,NV,US,100000001,-1
oceaniainc.net,1543791600000,1688108400000,0,1688108400000,80,,Business And Industrial,NV,US,100000001,-1
limitlesscapitalfl.com,1653030000000,1687762800000,0,1653608880000,0,,,,,100000001,0
limitlesscapitalfl.com,1653030000000,1687762800000,0,1687762800000,0,,,,,100000001,0
miehaus.com,1566774000000,1687935600000,0,1568793360000,0,,,,,100000001,0
miehaus.com,1566774000000,1687935600000,0,1687935600000,0,,,,,100000001,0
mynailtec.com,1592434800000,1688022000000,12757,1594027920000,0,MY NAIL TEC,,,,100000001,-1
mynailtec.com,1592434800000,1688022000000,12757,1609579920000,80,MY NAIL TEC,,,,100000001,-1
mynailtec.com,1592434800000,1688022000000,12757,1625131920000,176,MY NAIL TEC,,,,100000001,-1
mynailtec.com,1592434800000,1688022000000,12757,1688022000000,176,MY NAIL TEC,,,,100000001,-1
theinnatrsf.com,1033855200000,1690614000000,0,1044801180000,0,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1376577180000,103,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1490625180000,370,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1506177180000,410,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1568385180000,620,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1656513180000,350,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1677249180000,250,,Business And Industrial,CA,US,843804,290167
theinnatrsf.com,1033855200000,1690614000000,0,1690614000000,256,,Business And Industrial,CA,US,843804,290167
crowdfundingselect.com,1422144000000,1690581600000,0,1426617960000,0,,Finance,,,100000001,-1
crowdfundingselect.com,1422144000000,1690581600000,0,1690581600000,0,,Finance,,,100000001,-1
movingyourway.com,1389481200000,1688022000000,0,1394456880000,0,Moving Your Way,Business And Industrial,NY,US,26977316,-1
movingyourway.com,1389481200000,1688022000000,0,1688022000000,0,Moving Your Way,Business And Industrial,NY,US,26977316,-1
luxsni.com,1597734000000,1687849200000,6317,1599235920000,176,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1619971920000,96,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1625155920000,221,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1630339920000,475,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1635523920000,481,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1645891920000,860,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1651075920000,311,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1692547920000,0,Luxsni Ltd,Shopping,CA,US,100000001,-1
luxsni.com,1597734000000,1687849200000,6317,1687849200000,96,Luxsni Ltd,Shopping,CA,US,100000001,-1
